,CHAM1,CHAM1-PV,CHAM2,CHAM2-PV,CHAM3,CHAM3-PV,CHAM4,CHAM4-PV,CHAM5,CHAM5-PV
0,-0.0,2.4700000000000006,0.4249999999999998,2.4700000000000006,0.8499999999999996,2.4700000000000006,-0.0,0.0,1.6999999999999993,2.4700000000000006
1,10.74,15.299999999999997,14.32,21.42,14.32,0.0,19.69,7.65,17.9,13.77
2,5.199999999999999,74.74000000000002,18.199999999999996,64.64000000000001,48.099999999999994,60.600000000000016,45.49999999999999,22.220000000000006,53.29999999999999,28.280000000000005
3,-0.0,94.61999999999999,98.355,83.0,209.16000000000003,76.36,-0.0,28.22,-0.0,58.099999999999994
4,2.12,162.71999999999997,-0.0,142.38,44.520000000000024,131.07999999999998,103.88000000000001,49.72,101.76,99.44
5,3.84,109.20000000000002,193.92,93.80000000000001,-0.0,88.2,184.32,33.6,102.39999999999998,65.80000000000001
6,-0.0,177.75,52.073333333333366,155.25,69.54999999999998,144.0,84.52999999999999,54.0,71.68999999999998,108.0
7,3.16,41.76,162.74,111.36,31.6,0.0,31.6,38.28,26.86,76.56
8,1.5399999999999991,173.40000000000003,73.14999999999996,150.45000000000005,-0.0,140.25000000000003,81.61999999999995,53.55000000000001,15.784999999999991,104.55000000000003
9,-0.0,104.94000000000001,-0.0,91.08000000000001,83.97333333333336,85.14000000000001,128.64,31.680000000000003,-0.0,63.36000000000001
10,-0.0,99.33000000000003,30.689999999999962,84.28000000000002,-0.0,78.26000000000002,-0.0,30.10000000000001,2.7899999999999885,60.20000000000002
11,-0.0,17.37,-0.0,15.44,-0.0,13.51,37.06666666666666,5.79,-0.0,9.65
12,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
13,1.7100000000000009,2.5600000000000005,-0.0,2.5600000000000005,0.0,2.5600000000000005,0.0,0.0,0.0,0.0
14,12.5,0.0,17.5,1.2299999999999998,0.0,0.0,0.0,0.0,0.0,7.380000000000001
15,13.85,0.0,22.16,0.0,0.0,0.0,5.54,0.0,0.0,6.187499999999998
16,5.960000000000001,0.0,11.920000000000002,0.0,5.960000000000001,0.0,8.940000000000001,29.279999999999998,0.0,5.489999999999998
17,14.8,0.0,23.68,7.488000000000001,17.759999999999998,0.0,20.72,0.0,0.0,0.0
18,12.05,11.602499999999997,19.28,0.0,16.87,0.0,21.69,20.02,24.1,0.0
19,15.649999999999999,0.0,25.04,0.0,25.04,0.0,28.169999999999998,0.0,31.299999999999997,6.333333333333346
20,13.65,16.71666666666666,13.65,0.0,21.84,0.0,16.38,0.0,27.3,0.0
21,13.899999999999999,0.0,11.12,0.0,22.24,0.0,16.68,0.0,27.799999999999997,14.850000000000014
22,14.28,12.690000000000005,9.52,0.0,19.04,0.0,14.28,15.040000000000003,23.799999999999997,0.0
23,17.1,9.791666666666671,11.4,0.0,19.95,0.0,17.1,0.0,5.7,0.0
24,13.26,0.0,11.05,9.99,4.42,0.0,11.05,3.33,0.0,6.66
25,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
26,3.240000000000002,4.48,-0.0,2.24,1.08,2.24,0.0,0.0,0.0,2.24
27,13.799999999999999,0.0,18.4,14.28000000000001,2.3,0.0,0.0,0.51,0.0,0.0
28,12.0,0.0,19.2,0.0,2.4,0.0,9.6,0.0,0.0,13.248
29,9.64,0.0,19.28,21.84,2.41,0.0,40.97,0.0,0.0,0.0
30,9.4,27.16,21.150000000000002,0.0,11.75,0.0,39.95,0.0,0.0,0.0
31,12.2,0.0,24.4,0.0,12.2,0.0,9.149999999999999,0.0,0.0,4.104000000000004
32,8.88,0.0,19.98,0.0,2.22,0.0,0.0,0.0,0.0,11.549999999999999
33,3.5599999999999987,0.0,4.449999999999998,18.225000000000005,0.8899999999999997,0.0,0.0,0.0,0.0,0.0
34,11.200000000000001,0.0,11.200000000000001,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0
35,6.6,0.0,6.6,13.333333333333337,0.0,0.0,0.0,0.0,0.0,0.0
36,16.099999999999998,0.6666666666666687,16.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,8.25,11.133333333333335,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.0,1.2900000000000003,1.0149999999999997,1.2900000000000003,4.06,1.2900000000000003,-0.0,0.0,-0.0,0.0
39,9.65,19.459999999999997,17.37,16.68,21.23,4.865,13.510000000000002,5.56,25.090000000000003,11.12
40,2.3600000000000003,70.61999999999999,18.880000000000003,59.91999999999999,41.300000000000004,55.63999999999999,13.569999999999997,21.4,48.38000000000001,42.8
41,3.12,95.04,79.04000000000003,82.72,-0.0,75.68,-0.0,28.16,179.4,58.08
42,1.0199999999999996,193.89000000000004,52.52999999999998,168.60000000000002,6.119999999999997,157.36,60.689999999999976,59.01000000000001,-0.0,118.02000000000002
43,-0.0,144.71999999999997,140.17000000000002,124.61999999999999,-0.0,116.57999999999998,26.20000000000001,44.22,145.41,88.44
44,2.8200000000000003,150.89,145.23000000000002,129.88,105.75000000000001,122.24,17.625,45.839999999999996,109.98000000000002,91.67999999999999
45,5.34,8.666666666666668,264.33,44.20000000000001,58.739999999999995,0.0,53.4,15.600000000000003,42.72,30.550000000000008
46,2.0999999999999996,158.90000000000003,-0.0,136.20000000000002,134.39999999999998,127.12000000000003,2.1000000000000014,47.67000000000001,120.74999999999999,95.34000000000002
47,-0.0,99.36,94.35,86.48,-0.0,80.96000000000001,-0.0,31.28,162.8,60.720000000000006
48,-0.0,58.08,154.44,51.04,15.600000000000005,47.52,-0.0,17.6,-0.0,35.2
49,0.7200000000000006,35.2,-0.0,28.8,-0.0,28.8,-0.0,9.600000000000001,3.200000000000017,19.200000000000003
50,-0.0,1.59,0.8650000000000002,1.59,1.73,1.59,-0.0,0.0,3.46,1.59
51,2.8500000000000005,35.550000000000004,6.650000000000001,30.810000000000002,9.500000000000002,1.1849999999999998,10.450000000000003,9.48,10.450000000000003,21.330000000000002
52,3.9800000000000004,47.879999999999995,25.870000000000005,41.23,65.67,20.39333333333333,69.65,14.629999999999999,79.60000000000001,29.259999999999998
53,4.48,62.63999999999999,210.56000000000003,53.99999999999999,4.48,50.75999999999999,-0.0,19.439999999999998,241.92000000000002,37.8
54,-0.0,123.12000000000002,67.61999999999996,106.02000000000001,-0.0,99.18,148.11999999999998,37.620000000000005,164.22,73.53
55,-0.0,119.52,172.64000000000001,102.92,47.31,96.28,-0.0,36.519999999999996,161.02,73.03999999999999
56,1.3800000000000008,197.25,69.00000000000004,170.95,8.625000000000016,160.43,51.75000000000003,60.489999999999995,46.92000000000003,120.97999999999999
57,4.82,70.07,231.36,60.96999999999999,53.02,0.0,45.790000000000006,0.0,40.97,5.459999999999998
58,0.8200000000000003,203.70000000000002,38.95000000000002,174.60000000000002,47.56000000000002,162.96,7.380000000000003,61.11,-0.0,122.22
59,-0.0,99.64,142.56,86.48,-0.0,80.84,-0.0,30.080000000000002,98.28,60.160000000000004
60,-0.0,69.44,-0.0,60.76,-0.0,56.42,109.24999999999999,21.7,11.500000000000004,41.23
61,2.8000000000000007,28.82,-0.0,23.580000000000002,-0.0,23.580000000000002,19.83333333333332,7.86,-0.0,15.72
62,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
63,3.3600000000000003,15.400000000000002,-0.0,13.200000000000001,12.319999999999997,13.200000000000001,10.080000000000002,4.4,1.120000000000001,8.8
64,5.039999999999999,59.740000000000016,17.639999999999997,51.500000000000014,4.409999999999999,47.38000000000001,45.35999999999999,18.540000000000006,52.91999999999999,35.02000000000001
65,-0.0,103.94999999999999,137.28000000000003,90.72,-0.0,85.05,-0.0,32.129999999999995,109.39500000000002,62.37
66,2.0999999999999996,133.93000000000004,2.6250000000000018,118.04000000000002,115.49999999999999,108.96000000000002,100.79999999999998,40.86000000000001,-0.0,81.72000000000001
67,-0.0,235.42000000000004,35.01999999999998,202.64000000000004,-0.0,190.72000000000003,31.959999999999987,71.52000000000001,19.493333333333325,143.04000000000002
68,3.2199999999999998,135.09,154.56,117.99000000000001,26.56499999999999,109.44000000000001,125.57999999999998,41.040000000000006,120.74999999999999,82.08000000000001
69,8.28,57.49999999999999,206.99999999999997,83.75000000000001,41.4,0.0,41.4,30.000000000000007,33.12,0.0
70,1.1199999999999974,222.60000000000005,13.15999999999997,193.98000000000005,16.379999999999963,178.08000000000004,-0.0,66.78000000000002,2.170000000000009,133.56000000000003
71,-0.0,145.8,40.91999999999999,126.9,-0.0,116.10000000000001,-0.0,43.2,65.10000000000001,89.10000000000001
72,-0.0,106.59000000000002,-0.0,93.67000000000002,9.089999999999986,87.21000000000001,-0.0,32.300000000000004,0.8099999999999987,64.60000000000001
73,-0.0,18.150000000000002,-0.0,16.5,55.666666666666686,14.850000000000001,-0.0,4.95,-0.0,11.55
