,CHAM1,CHAM1-PV,CHAM2,CHAM2-PV,CHAM3,CHAM3-PV,CHAM4,CHAM4-PV,CHAM5,CHAM5-PV
0,-0.0,2.34,-0.0,2.34,-0.0,2.34,1.9600000000000009,0.0,1.9600000000000009,2.34
1,3.3599999999999977,44.16000000000001,4.479999999999997,0.0,4.479999999999997,35.88000000000001,6.159999999999996,13.800000000000004,5.599999999999996,24.840000000000007
2,3.960000000000001,86.21000000000001,13.860000000000003,74.56,36.63000000000001,33.785,34.650000000000006,25.630000000000003,40.59000000000001,51.260000000000005
3,-0.0,81.50999999999999,-0.0,71.5,-0.0,65.78,211.68,24.31,131.8275,50.05
4,-0.0,138.24,32.20000000000001,120.96000000000001,161.0,111.36000000000001,137.2,42.24,-0.0,84.48
5,1.8399999999999999,187.20000000000002,34.5,160.8,97.52,151.20000000000002,88.32,57.60000000000001,-0.0,112.80000000000001
6,-0.0,166.69000000000003,58.88666666666666,145.59000000000003,78.64999999999999,135.04000000000002,95.59,50.64000000000001,81.06999999999996,101.28000000000002
7,5.02,59.13000000000002,258.53,51.84000000000002,50.199999999999996,13.500000000000007,50.199999999999996,0.0,42.669999999999995,0.0
8,-0.0,167.28,-0.0,145.14,104.92000000000004,135.3,91.16000000000004,51.66,6.8799999999999955,100.86
9,3.2699999999999996,118.19000000000003,74.39249999999998,102.58000000000001,-0.0,95.89000000000001,104.63999999999999,35.68000000000001,-0.0,71.36000000000001
10,-0.0,58.74,-0.0,49.84,-0.0,46.28,146.3,17.8,16.93999999999999,35.6
11,-0.0,13.23,-0.0,11.76,-0.0,10.29,49.33333333333333,4.41,-0.0,7.35
12,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
13,4.77,1.2,-0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0
14,13.35,0.0,18.689999999999998,0.0,0.0,0.9749999999999999,0.0,0.0,0.0,5.850000000000001
15,1.6500000000000004,0.0,2.6400000000000006,33.637499999999996,0.0,0.0,0.6600000000000001,0.0,0.0,0.0
16,5.359999999999999,0.0,10.719999999999999,5.9399999999999995,5.359999999999999,0.0,8.04,31.680000000000003,0.0,0.0
17,5.0,0.0,8.0,0.0,6.0,48.256,7.0,0.0,0.0,0.0
18,7.15,0.0,11.440000000000001,0.0,10.010000000000002,61.42499999999998,12.870000000000001,0.0,14.3,0.0
19,7.6,0.0,12.16,0.0,12.16,18.000000000000007,13.68,45.0,15.2,0.0
20,11.299999999999999,0.0,11.299999999999999,0.0,18.08,0.0,13.559999999999999,25.440000000000005,22.599999999999998,7.066666666666668
21,6.65,0.0,5.32,0.0,10.64,0.0,7.98,0.0,13.3,54.725
