,CHAM1,CHAM1-PV,CHAM2,CHAM2-PV,CHAM3,CHAM3-PV,CHAM4,CHAM4-PV,CHAM5,CHAM5-PV
0,-0.0,2.37,-0.0,2.37,-0.0,2.37,1.9000000000000004,0.0,1.9000000000000004,2.37
1,10.200000000000001,25.91999999999999,13.600000000000001,0.0,13.600000000000001,21.06,18.700000000000003,8.1,17.0,14.579999999999998
2,8.72,42.18,30.520000000000003,17.67,80.66000000000001,34.199999999999996,76.30000000000001,12.54,89.38000000000001,25.08
3,2.0999999999999996,129.39000000000001,63.70000000000002,113.50000000000003,-0.0,104.42000000000002,117.59999999999998,38.59000000000001,-0.0,79.45000000000002
4,2.42,151.92000000000002,128.25999999999996,132.93,-0.0,122.38000000000002,118.57999999999996,46.42000000000001,32.065000000000026,92.84000000000002
5,-0.0,118.56000000000002,181.79999999999993,101.84000000000002,-0.0,95.76000000000002,172.79999999999998,36.480000000000004,98.39999999999998,71.44000000000001
6,-0.0,155.63,65.69999999999996,135.93,87.75,126.08,106.65,47.28,90.45,94.56
7,2.8600000000000003,137.97,147.29000000000002,0.0,28.6,21.735000000000003,28.6,41.58,24.310000000000002,83.16
8,-0.0,132.6,-0.0,115.05,167.14000000000001,107.25,13.70000000000001,40.949999999999996,139.74,79.95
9,7.59,41.87000000000001,-0.0,36.34000000000001,-0.0,33.97000000000001,242.88,12.640000000000004,172.67249999999999,25.28000000000001
10,-0.0,97.02000000000001,37.61999999999999,82.32000000000001,-0.0,76.44000000000001,3.419999999999991,29.400000000000006,-0.0,58.80000000000001
11,-0.0,19.89,-0.0,17.68,-0.0,15.469999999999999,29.599999999999994,6.63,-0.0,11.05
12,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
13,-0.0,0.7,5.895,0.7,0.0,0.7,0.0,0.0,0.0,0.0
14,12.85,1.1250000000000007,17.99,0.0,0.0,0.0,0.0,0.0,0.0,6.750000000000002
15,8.899999999999999,0.0,14.239999999999998,0.0,0.0,17.325,3.5599999999999996,0.0,0.0,0.0
16,10.6,0.0,21.2,2.010000000000001,10.6,0.0,15.899999999999999,10.720000000000002,0.0,0.0
17,12.4,0.0,19.84,17.471999999999998,14.879999999999999,0.0,17.36,0.0,0.0,0.0
18,10.700000000000001,0.0,17.12,0.0,14.98,0.0,19.26,25.959999999999997,21.400000000000002,15.045
19,12.549999999999999,27.0,20.08,0.0,20.08,0.0,22.589999999999996,0.0,25.099999999999998,0.0
20,11.299999999999999,0.0,11.299999999999999,0.0,18.08,30.03333333333334,13.559999999999999,0.0,22.599999999999998,0.0
21,13.0,0.0,10.4,6.479999999999998,20.8,0.0,15.600000000000001,15.12,26.0,0.0
22,18.0,9.066666666666665,12.0,0.0,24.0,0.0,18.0,0.0,30.0,0.0
23,18.0,0.0,12.0,0.0,21.0,6.666666666666665,18.0,0.0,6.0,0.0
24,6.419999999999999,0.0,5.35,1.1250000000000002,2.1399999999999997,18.0,5.35,6.75,0.0,13.5
25,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
26,-0.0,4.0600000000000005,5.16,2.0300000000000002,-0.0,2.0300000000000002,0.0,0.0,0.0,2.0300000000000002
27,10.02,0.825,13.36,0.0,1.67,0.0,0.0,8.25,0.0,14.850000000000001
28,10.4,0.0,16.64,0.0,2.08,17.855999999999995,8.32,0.0,0.0,0.0
29,5.119999999999999,0.0,10.239999999999998,0.0,1.2799999999999998,0.0,21.759999999999998,0.0,0.0,48.96000000000001
30,8.2,0.0,18.45,0.0,10.25,11.00666666666667,34.849999999999994,27.940000000000015,0.0,0.0
31,10.2,11.704000000000006,20.4,0.0,10.2,0.0,7.6499999999999995,0.0,0.0,0.0
32,12.68,0.0,28.53,0.0,3.17,0.0,0.0,0.0,0.0,1.5750000000000006
33,7.68,0.0,9.6,10.5,1.92,0.0,0.0,0.0,0.0,0.0
34,11.05,0.0,11.05,7.4,0.0,0.0,0.0,0.0,0.0,0.0
35,13.149999999999999,0.0,13.149999999999999,4.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0
36,11.35,0.0,11.35,0.0,0.0,0.0,0.0,10.5,0.0,0.0
37,10.9,0.0,10.9,11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.0,3.0100000000000007,0.6974999999999998,3.0100000000000007,-0.0,3.0100000000000007,-0.0,0.0,-0.0,0.0
39,12.0,12.880000000000003,21.599999999999998,4.906666666666668,26.4,10.120000000000001,16.8,3.6800000000000006,31.2,7.360000000000001
40,4.6,33.66000000000001,36.8,28.560000000000006,80.5,26.520000000000007,26.45,10.200000000000003,94.29999999999997,20.400000000000006
41,1.1199999999999992,149.04000000000005,57.11999999999996,129.72000000000003,37.379999999999995,118.68000000000004,-0.0,44.16000000000001,-0.0,91.08000000000003
