,CHAM1,CHAM1-PV,CHAM2,CHAM2-PV,CHAM3,CHAM3-PV,CHAM4,CHAM4-PV,CHAM5,CHAM5-PV
0,-0.0,2.4400000000000004,2.815999999999999,2.4400000000000004,-0.0,2.4400000000000004,-0.0,0.0,-0.0,2.4400000000000004
1,12.120000000000001,1.3000000000000003,16.16,18.2,16.16,16.900000000000002,22.22,6.5,20.2,11.700000000000001
2,6.640000000000001,61.419999999999995,23.240000000000002,34.306666666666665,61.42,49.8,58.10000000000001,18.259999999999998,68.06,36.519999999999996
3,-0.0,72.96000000000001,142.29000000000002,64.0,-0.0,58.88,228.48000000000005,21.76,-0.0,44.800000000000004
4,3.0,131.04,159.0,114.66000000000001,-0.0,105.56,147.0,40.04,39.75,80.08
5,1.1799999999999997,212.94000000000003,59.58999999999999,182.91000000000003,31.466666666666683,171.99000000000004,56.639999999999986,65.52000000000001,-0.0,128.31000000000003
6,2.6799999999999997,156.42000000000002,142.04,136.62,20.099999999999998,126.72000000000001,105.85999999999999,47.52,89.77999999999999,95.04
7,1.5,75.1725,77.25,164.48000000000002,15.0,151.63000000000002,15.0,0.0,12.75,0.0
8,3.5599999999999996,104.72000000000001,169.1,90.86000000000001,-0.0,84.70000000000002,188.67999999999998,32.34,48.65333333333331,63.14000000000001
9,-0.0,112.89,-0.0,97.97999999999999,-0.0,91.58999999999999,114.24,34.08,83.89500000000001,68.16
10,-0.0,67.64999999999999,-0.0,57.39999999999999,-0.0,53.3,120.65000000000005,20.5,13.969999999999995,41.0
11,-0.0,13.77,-0.0,12.24,-0.0,10.71,47.733333333333334,4.59,-0.0,7.65
12,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
13,-0.0,1.9600000000000002,3.06,1.9600000000000002,0.0,1.9600000000000002,0.0,0.0,0.0,0.0
14,7.450000000000001,0.0,10.430000000000001,9.76,0.0,0.0,0.0,7.319999999999999,0.0,0.0
15,10.700000000000001,0.0,17.12,0.0,0.0,13.275,4.28,0.0,0.0,0.0
16,5.76,33.08800000000001,11.52,0.0,5.76,0.0,8.64,0.0,0.0,0.0
17,6.6,41.60000000000001,10.559999999999999,0.0,7.919999999999999,0.0,9.239999999999998,0.0,0.0,0.0
18,10.049999999999999,0.0,16.08,0.0,14.069999999999999,0.0,18.089999999999996,28.820000000000007,20.099999999999998,16.702500000000004
19,4.950000000000001,77.66666666666664,7.920000000000002,0.0,7.920000000000002,0.0,8.910000000000002,0.0,9.900000000000002,0.0
20,7.749999999999999,0.0,7.749999999999999,0.0,12.399999999999999,8.85,9.299999999999999,42.480000000000004,15.499999999999998,0.0
21,7.15,0.0,5.720000000000001,0.0,11.440000000000001,51.97499999999999,8.580000000000002,0.0,14.3,0.0
22,10.98,0.0,7.32,0.0,14.64,0.0,10.98,23.84,18.3,20.115
23,4.920000000000002,0.0,3.280000000000001,9.999999999999998,5.740000000000002,0.0,4.920000000000002,0.0,1.6400000000000006,47.5
24,10.86,15.1,9.05,0.0,3.62,12.08,9.05,0.0,0.0,0.0
25,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
26,5.2,4.040000000000001,-0.0,2.0200000000000005,-0.0,2.0200000000000005,0.0,0.0,0.0,2.0200000000000005
27,12.96,0.0,17.28,3.479999999999999,2.16,0.0,0.0,0.0,0.0,10.44
28,6.35,29.520000000000007,10.16,0.0,1.27,0.0,5.08,0.0,0.0,0.0
29,6.08,0.0,12.16,17.549999999999997,1.52,0.0,25.84,30.6,0.0,0.0
30,7.08,0.0,15.93,0.0,8.85,0.0,30.09,0.0,0.0,43.4
31,8.28,0.0,16.56,0.0,8.28,19.000000000000004,6.209999999999999,0.0,0.0,0.0
32,3.5599999999999987,0.0,8.009999999999998,0.0,0.8899999999999997,0.0,0.0,25.515000000000008,0.0,0.0
33,7.92,10.05,9.9,0.0,1.98,0.0,0.0,0.0,0.0,0.0
34,1.4500000000000002,0.0,1.4500000000000002,20.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0
35,14.850000000000001,0.0,14.850000000000001,2.3333333333333317,0.0,0.0,0.0,0.0,0.0,0.0
36,7.4,0.0,7.4,0.0,0.0,12.266666666666667,0.0,0.0,0.0,0.0
37,6.75,13.133333333333336,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.0,1.5400000000000003,-0.0,1.5400000000000003,3.5599999999999996,1.5400000000000003,0.8899999999999997,0.0,-0.0,0.0
39,5.549999999999999,30.939999999999998,9.989999999999998,26.52,12.209999999999999,24.31,7.77,0.0,14.429999999999998,17.68
40,2.7199999999999998,64.68,21.759999999999998,54.88,16.319999999999993,50.96000000000001,46.239999999999995,19.6,55.76,39.2
41,-0.0,122.03999999999999,108.12,106.21999999999998,72.345,97.17999999999999,-0.0,36.16,-0.0,74.58
42,-0.0,112.47000000000001,174.07,97.80000000000001,21.96999999999999,91.28,201.10999999999999,34.230000000000004,-0.0,68.46000000000001
43,3.0999999999999996,127.44000000000001,23.25000000000001,109.74000000000001,-0.0,102.66000000000004,178.24999999999991,38.940000000000005,172.04999999999993,77.88000000000001
44,4.16,97.96,41.6,84.32,156.0,79.36,183.04000000000002,29.759999999999998,162.24,59.519999999999996
45,4.04,16.250000000000004,199.98,0.0,44.44,81.9,40.4,31.200000000000003,32.32,61.1
46,-0.0,168.00000000000003,-0.0,144.00000000000003,117.75999999999999,134.40000000000003,2.76,50.400000000000006,105.8,100.80000000000001
47,5.880000000000001,99.89999999999999,93.7125,86.94999999999999,-0.0,81.39999999999999,155.82000000000002,31.45,-0.0,61.05
48,-0.0,32.67,-0.0,28.71,-0.0,26.73,237.66,9.9,19.805,19.8
49,-0.0,15.95,-0.0,13.049999999999999,59.216666666666676,13.049999999999999,-0.0,4.35,-0.0,8.7
50,-0.0,1.64,2.2399999999999993,1.64,-0.0,1.64,3.3600000000000003,0.0,-0.0,1.64
51,2.9099999999999993,35.25000000000001,6.789999999999998,12.925,9.699999999999998,28.200000000000006,10.669999999999998,9.400000000000002,10.669999999999998,0.0
52,4.18,44.28000000000001,27.169999999999998,38.13000000000001,68.97,35.67000000000001,73.14999999999999,3.075,83.6,27.060000000000006
53,3.5199999999999996,90.48000000000002,-0.0,78.00000000000001,-0.0,73.32000000000001,181.27999999999997,28.080000000000005,135.95999999999998,54.60000000000001
54,-0.0,101.52,54.435,87.42,206.28000000000003,81.78,175.72000000000003,31.02,-0.0,60.629999999999995
55,-0.0,138.96,144.56,119.66,58.38,111.94,126.49000000000001,42.46,-0.0,84.92
56,2.66,149.25,133.0,129.35,86.45,121.39,99.75,45.77,24.826666666666668,91.54
57,4.24,92.39999999999999,203.51999999999998,0.0,46.64,74.39999999999999,40.28,10.199999999999998,36.04,0.0
58,-0.0,196.00000000000006,5.979999999999995,168.00000000000006,60.31999999999995,156.80000000000004,-0.0,58.80000000000001,57.19999999999995,117.60000000000002
59,-0.0,138.86,-0.0,120.52000000000001,-0.0,112.66000000000001,43.40000000000001,41.92,67.90000000000002,83.84
60,-0.0,72.96000000000001,-0.0,63.84,-0.0,59.28000000000001,7.799999999999994,22.800000000000004,104.0,43.32000000000001
61,-0.0,22.11,-0.0,18.089999999999996,-0.0,18.089999999999996,-0.0,6.029999999999999,41.483333333333334,12.059999999999999
