Time,CHAM1,CHAM2,CHAM3,CHAM4,CHAM5,CHAM1-PV,CHAM2-PV,CHAM3-PV,CHAM4-PV,CHAM5-PV
1/7/2018 00:00,9.334166667,7.811666667,0.643166667,0.758166667,0.540333333,0,0,0,0,0
1/7/2018 01:00,9.394333333,7.862333333,0.557166667,0.699111728,0.587333333,0,0,0,0,0
1/7/2018 02:00,9.3705,7.8425,0.578166667,0.765945584,0.6385,0,0,0,0,0
1/7/2018 03:00,9.251166667,7.874833333,0.563,0.697833333,0.575,0,0,0,0,0
1/7/2018 04:00,9.741971751,7.957833333,0.580833333,0.7585,0.537666667,0,0,0,0,0
1/7/2018 05:00,9.834833333,4.540166667,0.576333333,0.728414039,0.4635,1.203159814,1.046749038,0.974559449,0.372979542,0.733927486
1/7/2018 06:00,8.285,8.095833333,0.586,0.738846289,0.379833333,12.50557018,10.87984606,10.12951185,3.876726757,7.628397812
1/7/2018 07:00,8.226333333,7.969833333,0.582,0.700396552,0.46,20.8547701,18.14364999,16.89236378,6.464978732,12.72140976
1/7/2018 08:00,7.277333333,7.785333333,0.505166667,1.250112994,0.4035,28.25602593,24.58274256,22.887381,8.759368037,17.23617582
1/7/2018 09:00,5.522666667,8.063,0.553333333,2.365333333,2.684,44.73566943,38.92003241,36.23589224,13.86805752,27.28875836
1/7/2018 10:00,5.528833333,8.480833333,0.607333333,2.3115,3.247833333,40.61575856,35.33570995,32.89876443,12.59088515,24.77561272
1/7/2018 11:00,5.607,8.795,0.517,2.330333333,3.243166667,49.76706502,43.29734657,40.31132267,15.42779016,30.35790966
1/7/2018 12:00,5.696923729,9.351166667,0.555666667,3.646,3.284,28.47478226,24.77306056,23.06457363,8.827182499,17.36961718
1/7/2018 13:00,5.539658192,9.425833333,0.549166667,7.78679661,3.2535,20.49017622,17.82645331,16.59704274,6.351954628,12.49900749
1/7/2018 14:00,5.550841808,9.699,0.571666667,7.684014288,3.228333333,31.31861454,27.24719465,25.36807778,9.708770508,19.10435487
1/7/2018 15:00,5.462644068,9.721166667,0.558,8.23320219,3.221166667,22.96941462,19.98339072,18.60522585,7.120518534,14.01134292
1/7/2018 16:00,6.278166667,9.8345,0.546166667,5.680833333,3.265666667,18.63074742,16.20875025,15.09090541,5.775531699,11.36475592
1/7/2018 17:00,8.790293785,8.170166667,0.541666667,2.010722969,3.278333333,1.604213085,1.395665384,1.299412599,0.497306056,0.978569982
1/7/2018 18:00,10.57016667,7.329166667,0.596666667,0.735666667,0.9745,0,0,0,0,0
1/7/2018 19:00,11.555,7.061833333,0.5655,0.732418079,0.618833333,0,0,0,0,0
1/7/2018 20:00,12.26666667,6.573,0.572333333,0.736833139,0.542666667,0,0,0,0,0
1/7/2018 21:00,10.48270904,6.8075,0.531833333,0.901833333,0.575,0,0,0,0,0
1/7/2018 22:00,10.22032486,6.750666667,0.632333333,0.787260522,0.648666667,0,0,0,0,0
1/7/2018 23:00,9.249333333,7.488,0.573,0.753923729,0.3995,0,0,0,0,0
2/7/2018 00:00,9.232,8.18,0.521,0.785638076,0.417666667,0,0,0,0,0
2/7/2018 01:00,8.997539548,8.0525,0.588166667,0.820627119,0.448666667,0,0,0,0,0
2/7/2018 02:00,8.858166667,7.922333333,0.622333333,0.773833333,0.375833333,0,0,0,0,0
2/7/2018 03:00,8.987333333,8.025,0.526833333,0.74177193,0.422,0,0,0,0,0
2/7/2018 04:00,9.7585,8.039666667,0.566333333,1.956781609,0.518333333,0,0,0,0,0
2/7/2018 05:00,9.197067797,5.751166667,0.796666667,2.921333333,2.817833333,0,0,0,0,0
2/7/2018 06:00,8.3335,14.54916667,10.54516667,6.590166667,7.609166667,0.145837553,0.126878671,0.118128418,0.045209641,0.088960907
2/7/2018 07:00,8.873333333,42.8945,41.3785,48.36336965,40.74483333,4.776179866,4.155276484,3.868705692,1.480615759,2.913469718
2/7/2018 08:00,9.761666667,98.642,126.166,124.4599774,125.4453333,13.85456755,12.05347377,11.22219972,4.294915941,8.451286206
2/7/2018 09:00,8.481,94.27516667,115.0943333,102.2776582,111.3473333,38.6104922,33.59112822,31.27449868,11.96925258,23.55240024
2/7/2018 10:00,10.0495,98.05366667,104.652,100.1923066,114.4153333,50.31395584,43.77314158,40.75430423,15.59732631,30.69151306
2/7/2018 11:00,9.926,96.483,57.48616667,74.57216667,77.87183333,50.56917156,43.99517926,40.96102896,15.67644318,30.84719465
2/7/2018 12:00,8.762666667,99.54166667,22.0835,30.44229618,16.15533333,68.58010938,59.66469516,55.5498886,21.25983391,41.83386672
2/7/2018 13:00,10.32916667,98.73366667,121.0136667,124.3011558,126.6313333,55.78286409,48.53109176,45.18411991,17.29268787,34.02754709
2/7/2018 14:00,10.32633333,91.60266667,98.98983333,98.31466667,124.1751667,42.91270002,37.33404902,34.75928702,13.30293701,26.17674701
2/7/2018 15:00,9.455138418,89.44683333,83.84333333,85.82807895,109.0388333,20.19850111,17.57269597,16.3607859,6.261535345,12.32108568
2/7/2018 16:00,10.13333333,74.43683333,46.77033333,39.9525,91.25816667,1.05732226,0.919870367,0.856431031,0.327769901,0.644966579
2/7/2018 17:00,8.360333333,45.55416667,18.91066667,14.82415557,12.82183333,0,0,0,0,0
2/7/2018 18:00,8.708166667,31.92533333,15.29683333,11.98466667,12.354,0,0,0,0,0
2/7/2018 19:00,9.164666667,30.79266667,12.4175,5.158833333,8.573166667,0,0,0,0,0
2/7/2018 20:00,8.871333333,5.427666667,1.974833333,3.374673378,3.194666667,0,0,0,0,0
2/7/2018 21:00,8.099333333,4.132,0.662666667,1.949637931,0.470166667,0,0,0,0,0
2/7/2018 22:00,7.787333333,4.1285,0.6255,0.861992416,0.467166667,0,0,0,0,0
2/7/2018 23:00,7.259872881,7.5335,0.615833333,0.736974576,0.4275,0,0,0,0,0
3/7/2018 00:00,7.212064972,8.064333333,0.614333333,0.978236842,0.4585,0,0,0,0,0
3/7/2018 01:00,5.799333333,8.195833333,0.581666667,0.8005,0.4255,0,0,0,0,0
3/7/2018 02:00,5.714166667,8.247833333,0.6975,0.840813934,0.3815,0,0,0,0,0
3/7/2018 03:00,5.643254237,8.1065,0.612166667,0.831929007,0.460333333,0,0,0,0,0
3/7/2018 04:00,6.754666667,8.0945,0.609333333,1.862949153,0.6895,0,0,0,0,0
3/7/2018 05:00,7.153666667,5.576166667,0.8315,2.853447012,2.1165,0.729187766,0.634393356,0.59064209,0.226048207,0.444804537
3/7/2018 06:00,7.082,12.50183333,9.569833333,8.124052632,11.34066667,9.041928297,7.866477618,7.32396192,2.802997772,5.515576261
3/7/2018 07:00,6.666333333,40.57666667,40.34316667,46.99303672,40.30033333,15.8962933,13.82977517,12.87599757,4.927850922,9.69673891
3/7/2018 08:00,6.423333333,94.91666667,112.508,98.06566667,120.046,21.40166093,18.61944501,17.33534535,6.634514888,13.05501317
3/7/2018 09:00,6.406333333,86.90516667,91.34283333,94.10011299,108.3936667,43.42313146,37.77812437,35.17273648,13.46117075,26.48811019
3/7/2018 10:00,4.932333333,86.84383333,83.7625,87.81266667,102.4231667,50.35041523,43.80486125,40.78383634,15.60862872,30.71375329
3/7/2018 11:00,5.447333333,88.77583333,46.018,65.02182716,69.93933333,58.44439943,50.84662751,47.33996354,18.11776382,35.65108365
3/7/2018 12:00,4.224666667,88.43333333,21.46633333,27.68111494,15.93233333,59.82985619,52.05197488,48.46218351,18.54725542,36.49621227
3/7/2018 13:00,4.590166667,84.02466667,91.60566667,100.8237147,117.7448333,49.11079603,42.72639255,39.77974478,15.22434677,29.95758558
3/7/2018 14:00,4.7025,91.51566667,93.5015,74.85858046,112.9631667,19.39639457,16.87486328,15.7110796,6.012882317,11.83180069
3/7/2018 15:00,5.817166667,84.4175,84.54683333,80.5345,105.1736667,14.91188981,12.97334414,12.07863075,4.622685842,9.096252785
3/7/2018 16:00,6.170333333,79.7825,52.07816667,43.32091808,91.777,9.916953616,8.627749646,8.032732429,3.074255621,6.049341705
3/7/2018 17:00,7.23,41.76233333,19.612,16.25725439,51.46066667,0.692728378,0.602673688,0.561109986,0.214745797,0.42256431
3/7/2018 18:00,12.17083333,30.89133333,17.72683333,13.55003916,70.20383333,0,0,0,0,0
3/7/2018 19:00,12.88170904,35.92966667,6.2925,12.19866423,62.495,0,0,0,0,0
3/7/2018 20:00,13.44033333,5.959166667,0.923166667,7.8085,9.119,0,0,0,0,0
3/7/2018 21:00,9.545,4.158,0.9525,1.162601213,1.457,0,0,0,0,0
3/7/2018 22:00,8.744833333,4.149333333,0.6865,0.751333333,0.4715,0,0,0,0,0
3/7/2018 23:00,8.409166667,7.440666667,0.604833333,0.717833333,0.465666667,0,0,0,0,0
4/7/2018 00:00,8.43108046,7.767166667,0.652,0.77476992,0.432,0,0,0,0,0
4/7/2018 01:00,8.339661017,7.810333333,0.672333333,0.694192982,0.439,0,0,0,0,0
4/7/2018 02:00,8.473666667,7.889,0.723666667,0.786,0.498,0,0,0,0,0
4/7/2018 03:00,8.53319774,7.986333333,0.619666667,0.735033898,0.4325,0,0,0,0,0
4/7/2018 04:00,9.21329096,7.855333333,0.654833333,1.859785311,0.571,0,0,0,0,0
4/7/2018 05:00,9.0575,5.404166667,0.6335,2.477691409,2.416666667,0.546890824,0.475795017,0.442981568,0.169536156,0.333603403
4/7/2018 06:00,5.391666667,11.2815,11.0665,7.649820713,10.942,10.46384444,9.103544663,8.475713996,3.243791776,6.382945108
4/7/2018 07:00,6.439833333,40.61333333,41.20016667,47.49791398,41.39483333,24.31841199,21.15701843,19.69791371,7.538707717,14.83423131
4/7/2018 08:00,8.4935,94.99666667,106.8843333,92.19747115,115.6673333,51.29835933,44.62957261,41.55167106,15.90249139,31.29199919
4/7/2018 09:00,6.451338983,66.28216667,82.67066667,83.35375424,102.0151667,62.74660725,54.58954831,50.82475187,19.45144825,38.27543042
4/7/2018 10:00,4.837,86.683,83.60033333,78.00563793,99.25366667,71.16872595,61.91679157,57.64666802,22.06230504,43.41292283
4/7/2018 11:00,4.722426554,83.3195,50.987,58.17166667,67.9125,72.84585781,63.37589629,59.00514482,22.58221592,44.43597326
4/7/2018 12:00,6.472115819,85.54116667,22.38316667,27.70405172,16.48583333,55.23597326,48.05529674,44.74113834,17.12315171,33.69394369
4/7/2018 13:00,5.461333333,82.1295,109.7395,98.94833333,117.2376667,39.44905813,34.32068058,31.95373709,12.22920802,24.06392546
4/7/2018 14:00,4.841615819,86.762,81.4725,67.83188418,106.4486667,39.37613936,34.25724124,31.89467288,12.2066032,24.01944501
4/7/2018 15:00,4.410443503,87.99666667,80.19416667,77.56299844,104.3765,30.33421106,26.39076362,24.57071096,9.403605428,18.50386875
4/7/2018 16:00,4.573833333,84.5205,50.048,37.11633333,90.804,12.03159814,10.46749038,9.745594491,3.729795422,7.339274863
4/7/2018 17:00,6.2925,44.64766667,19.34433333,18.53416667,12.51266667,0,0,0,0,0
4/7/2018 18:00,8.8015,45.757,17.70683333,14.55348023,12.198,0,0,0,0,0
4/7/2018 19:00,9.544,34.03016667,14.439,8.72880226,8.849666667,0,0,0,0,0
4/7/2018 20:00,10.75515537,8.668333333,0.721166667,1.826725851,5.647333333,0,0,0,0,0
4/7/2018 21:00,10.63866667,7.077333333,0.744166667,0.789833333,0.748666667,0,0,0,0,0
4/7/2018 22:00,8.72912069,7.071333333,0.719333333,0.740155172,0.430833333,0,0,0,0,0
4/7/2018 23:00,7.782166667,7.022333333,0.609,0.763067797,0.459,0,0,0,0,0
5/7/2018 00:00,7.767333333,7.746166667,0.6595,0.847313559,0.421166667,0,0,0,0,0
5/7/2018 01:00,7.6005,8.033,0.689,0.855629625,0.391666667,0,0,0,0,0
5/7/2018 02:00,7.657929379,7.8995,0.733333333,0.680163939,0.470166667,0,0,0,0,0
5/7/2018 03:00,7.4835,7.837166667,0.692333333,0.803924408,0.416166667,0,0,0,0,0
5/7/2018 04:00,8.126242938,7.815333333,0.631,1.737408646,0.501666667,0,0,0,0,0
5/7/2018 05:00,7.954333333,9.289,1.323,2.4905,2.1445,0.145837553,0.126878671,0.118128418,0.045209641,0.088960907
5/7/2018 06:00,6.473974576,13.5,8.921833333,8.448833333,10.97833333,11.15657282,9.706218351,9.036823982,3.458537573,6.805509419
5/7/2018 07:00,4.2055,44.676,40.98,48.2265678,40.86816667,18.0473972,15.70123557,14.61839174,5.594693133,11.00891229
5/7/2018 08:00,3.736166667,97.9325,105.5373333,94.30234181,116.7691667,27.78205388,24.17038687,22.50346364,8.612436702,16.94705287
5/7/2018 09:00,4.082663842,89.54966667,83.73583333,84.907606,107.5996667,44.55337249,38.76143407,36.08823172,13.81154547,27.17755722
5/7/2018 10:00,4.696333333,94.63216667,86.04816667,76.15454763,103.353,50.53271217,43.96345959,40.93149686,15.66514077,30.82495443
5/7/2018 11:00,4.716333333,86.43833333,50.08933333,59.55521264,71.22216667,34.8916346,30.3557221,28.26222402,10.81640672,21.2838971
5/7/2018 12:00,4.2875,88.27933333,21.71816667,29.87523125,16.39716667,35.07393154,30.51432044,28.40988455,10.87291878,21.39509824
5/7/2018 13:00,5.421853107,92.05833333,108.2058333,96.42309322,118.7365,29.49564513,25.66121126,23.89147255,9.14364999,17.99234353
5/7/2018 14:00,5.286166667,92.244,80.69816667,64.12911688,107.1588333,0.182296941,0.158598339,0.147660523,0.056512052,0.111201134
5/7/2018 15:00,4.587333333,87.74516667,82.86966667,80.47197701,111.6718333,0.036459388,0.031719668,0.029532105,0.01130241,0.022240227
5/7/2018 16:00,5.943,82.53866667,50.8675,39.30826948,87.02616667,0,0,0,0,0
5/7/2018 17:00,7.42,40.62766667,18.56433333,18.91266667,34.56466667,0,0,0,0,0
5/7/2018 18:00,9.198166667,33.63216667,17.23433333,15.69464859,81.56216667,0,0,0,0,0
5/7/2018 19:00,9.304833333,29.23816667,13.06233333,12.9781092,81.48433333,0,0,0,0,0
5/7/2018 20:00,9.9795,9.876333333,1.215333333,7.994423924,22.21183333,0,0,0,0,0
5/7/2018 21:00,10.002,4.71,0.706833333,7.744514124,2.399666667,0,0,0,0,0
5/7/2018 22:00,12.02849718,4.63,0.647666667,5.589096045,0.7795,0,0,0,0,0
5/7/2018 23:00,10.111,4.759333333,0.6035,2.67670904,0.692666667,0,0,0,0,0
6/7/2018 00:00,9.339,7.7855,0.641,0.820833333,0.599,0,0,0,0,0
6/7/2018 01:00,9.364333333,7.3055,0.674666667,0.791717514,0.712166667,0,0,0,0,0
6/7/2018 02:00,9.329833333,7.601833333,0.615,0.727347819,0.643,0,0,0,0,0
6/7/2018 03:00,9.147036723,7.408166667,0.6215,0.770886942,0.641666667,0,0,0,0,0
6/7/2018 04:00,9.967166667,7.215833333,0.57,1.946260535,0.962166667,0,0,0,0,0
6/7/2018 05:00,9.897231638,6.8995,0.7325,2.822220339,2.196166667,1.49483492,1.30050638,1.210816285,0.463398825,0.911849301
6/7/2018 06:00,8.427,10.43733333,8.522166667,8.705048023,11.67816667,16.66194045,14.49588819,13.49617176,5.165201539,10.16378367
6/7/2018 07:00,5.7965,39.57366667,41.884,47.65866667,40.706,26.83410978,23.34567551,21.73562892,8.318574033,16.36880697
6/7/2018 08:00,4.9095,96.3145,98.97583333,90.06267797,114.1681667,45.72007292,39.77646344,37.03325906,14.1732226,27.88924448
6/7/2018 09:00,3.615333333,90.20083333,86.955,72.81361299,107.2728333,43.56896901,37.90500304,35.2908649,13.50638039,26.5770711
6/7/2018 10:00,4.794666667,92.73483333,85.36,75.73131638,105.4345,40.76159611,35.46258862,33.01689285,12.63609479,24.86457363
6/7/2018 11:00,4.780666667,84.685,47.714,56.009,74.43833333,20.563095,17.88989265,16.65610695,6.374559449,12.54348795
6/7/2018 12:00,3.671,84.45383333,21.03816667,28.9195,17.103,23.69860239,20.61778408,19.19586794,7.346566741,14.45614746
6/7/2018 13:00,3.986355932,89.14566667,101.0901667,96.37018079,115.2223333,26.14138141,22.74300182,21.17451894,8.103828236,15.94624266
6/7/2018 14:00,4.720833333,89.8975,81.0645,63.79487121,106.6683333,13.89102694,12.08519344,11.25173182,4.306218351,8.473526433
6/7/2018 15:00,4.731333333,85.43516667,77.20716667,68.66585593,103.4056667,12.54202957,10.91156573,10.15904395,3.888029168,7.650638039
6/7/2018 16:00,6.941833333,77.62466667,49.42416667,39.82068586,91.987,4.849098643,4.218715819,3.927769901,1.503220579,2.957950172
6/7/2018 17:00,8.1695,67.48366667,18.71866667,18.14093503,80.4525,0.036459388,0.031719668,0.029532105,0.01130241,0.022240227
6/7/2018 18:00,16.36196893,68.986,16.35233333,15.5737037,72.2875,0,0,0,0,0
6/7/2018 19:00,16.55,63.75916667,13.8745,9.691988506,30.06983333,0,0,0,0,0
6/7/2018 20:00,16.7115,11.318,1.694166667,3.494660725,9.778,0,0,0,0,0
6/7/2018 21:00,15.90866667,4.3635,0.590666667,1.109833333,1.891166667,0,0,0,0,0
6/7/2018 22:00,13.24883333,4.197666667,0.655666667,0.783833333,0.44,0,0,0,0,0
6/7/2018 23:00,12.02566667,4.4975,0.601333333,0.75977193,0.498333333,0,0,0,0,0
7/7/2018 00:00,10.28920904,8.049666667,0.5555,0.823814862,0.418666667,0,0,0,0,0
7/7/2018 01:00,10.2035,7.8605,0.637666667,0.784644068,0.452833333,0,0,0,0,0
7/7/2018 02:00,10.12175141,7.267833333,0.651,0.6645,0.384,0,0,0,0,0
7/7/2018 03:00,10.16166667,7.339833333,0.580833333,0.6685,0.417666667,0,0,0,0,0
7/7/2018 04:00,10.78866667,7.546166667,0.556333333,0.741387006,0.4615,0,0,0,0,0
7/7/2018 05:00,10.62433333,6.460166667,0.580833333,0.6955,0.413166667,0.583350213,0.507514685,0.472513672,0.180838566,0.35584363
7/7/2018 06:00,8.015333333,4.079833333,0.578166667,0.671387006,0.3845,9.151306461,7.961636621,7.412558234,2.836905003,5.582296941
7/7/2018 07:00,7.919,23.41566667,0.757333333,0.68357684,9.317833333,32.04780231,27.88158801,25.95871987,9.934818716,19.54915941
7/7/2018 08:00,6.105666667,82.3405,3.712166667,0.703666667,25.86383333,43.16791574,37.55608669,34.96601175,13.38205388,26.3324286
7/7/2018 09:00,6.127666667,68.87733333,4.294333333,1.132166667,47.536,44.07940045,38.34907839,35.70431436,13.66461414,26.88843427
7/7/2018 10:00,6.2225,72.693,5.3885,6.873316384,52.56583333,54.7984606,47.67466073,44.38675309,16.98752279,33.42706097
7/7/2018 11:00,5.916833333,72.6895,3.063666667,5.282666667,51.70366667,57.20478023,49.7681588,46.33587199,17.73348187,34.89491594
7/7/2018 12:00,5.9095,68.88866667,1.853666667,4.738630266,52.10516667,70.43953818,61.28239822,57.05602593,21.83625684,42.96811829
7/7/2018 13:00,6.617166667,69.369,1.877166667,4.588850282,52.22133333,61.9809601,53.92343528,50.20457768,19.21409763,37.80838566
7/7/2018 14:00,5.8045,67.906,2.851166667,4.635,51.24366667,31.86550537,27.72298967,25.81105935,9.878306664,19.43795827
7/7/2018 15:00,5.702666667,71.30333333,5.507666667,6.4075,41.27316667,31.39153332,27.31063399,25.42714199,9.731375329,19.14883533
7/7/2018 16:00,6.2985,52.037,1.211333333,4.57120339,41.4345,12.28681385,10.68952805,9.952319222,3.808912295,7.494956451
7/7/2018 17:00,6.503,8.117,0.703833333,10.31328213,26.47966667,2.296941462,1.998339072,1.860522585,0.712051853,1.401134292
7/7/2018 18:00,9.058166667,4.757166667,0.5735,9.539231638,5.755333333,0,0,0,0,0
7/7/2018 19:00,9.472666667,4.533666667,0.5485,5.722248588,5.794833333,0,0,0,0,0
7/7/2018 20:00,10.13566667,4.360166667,0.591666667,1.44071558,2.811833333,0,0,0,0,0
7/7/2018 21:00,10.09183333,4.370333333,0.651333333,0.78922807,1.004,0,0,0,0,0
7/7/2018 22:00,9.5955,4.304833333,0.576833333,0.859833333,0.903333333,0,0,0,0,0
7/7/2018 23:00,8.285245763,4.6245,0.593833333,0.707036723,0.921,0,0,0,0,0
8/7/2018 00:00,8.4335,7.894833333,0.606166667,0.670338983,0.914833333,0,0,0,0,0
8/7/2018 01:00,8.128333333,7.507833333,0.547166667,0.813592593,0.957333333,0,0,0,0,0
8/7/2018 02:00,8.053333333,7.336333333,0.5795,0.675666667,0.880166667,0,0,0,0,0
8/7/2018 03:00,8.122516949,7.336333333,0.585,0.681268362,0.917,0,0,0,0,0
8/7/2018 04:00,8.7095,7.4145,0.690333333,0.800922454,0.9245,0,0,0,0,0
8/7/2018 05:00,8.285666667,6.709833333,0.536833333,0.761601695,0.953333333,2.442779016,2.125217744,1.978651003,0.757261495,1.4900952
8/7/2018 06:00,6.457166667,4.125833333,0.58,0.715333333,0.877833333,16.07859024,13.98837351,13.02365809,4.984362973,9.807940045
8/7/2018 07:00,5.663463277,4.129833333,0.576666667,0.706551724,0.494833333,37.91776382,32.98845453,30.7133887,11.75450679,23.12983593
8/7/2018 08:00,5.419333333,4.205166667,0.514666667,0.768,2.2725,34.30828438,29.84820741,27.78971035,10.63556816,20.92805347
8/7/2018 09:00,5.465,4.240833333,0.577833333,4.722267583,3.758,52.3192222,45.51772331,42.37856998,16.21895888,31.91472554
8/7/2018 10:00,5.605666667,4.3785,0.606833333,8.365666667,5.312166667,58.44439943,50.84662751,47.33996354,18.11776382,35.65108365
8/7/2018 11:00,5.657166667,4.552333333,0.603833333,9.204442529,5.448,71.24164472,61.98023091,57.70573223,22.08490986,43.45740328
8/7/2018 12:00,5.639666667,9.217166667,0.866166667,9.106833333,5.451166667,63.8403889,55.54113834,51.71071501,19.79052056,38.94263723
8/7/2018 13:00,5.645166667,9.157166667,0.591,9.237364434,5.2365,43.2772939,37.6512457,35.05460806,13.41596111,26.39914928
8/7/2018 14:00,5.653666667,9.268166667,0.576333333,8.750315143,5.433833333,30.22483289,26.29560462,24.48211464,9.369698197,18.43714807
8/7/2018 15:00,5.732333333,9.1055,0.5105,8.853473072,5.492333333,28.51124164,24.80478023,23.09410573,8.83848491,17.3918574
8/7/2018 16:00,8.1015,9.069166667,0.5795,8.781333333,4.443,12.87016407,11.19704274,10.42483289,3.989750861,7.850800081
8/7/2018 17:00,8.398166667,8.792666667,0.706,8.797144068,3.743166667,1.677131861,1.459104719,1.358476808,0.519910877,1.023050435
8/7/2018 18:00,10.05383333,5.366666667,0.560833333,8.841341516,0.462166667,0,0,0,0,0
8/7/2018 19:00,10.57933333,4.879,0.6335,8.029725209,0.3965,0,0,0,0,0
8/7/2018 20:00,10.56383333,4.880333333,0.777333333,7.681381356,0.411833333,0,0,0,0,0
8/7/2018 21:00,8.337,4.678166667,0.760666667,7.180884181,0.459333333,0,0,0,0,0
8/7/2018 22:00,8.612926554,4.811,0.6665,0.881333333,0.428166667,0,0,0,0,0
8/7/2018 23:00,7.97359322,4.895333333,0.612666667,0.788723164,0.3665,0,0,0,0,0
9/7/2018 00:00,7.722666667,7.910333333,0.6425,0.6335,0.419333333,0,0,0,0,0
9/7/2018 01:00,7.747867232,7.515833333,0.579666667,0.771025424,0.477166667,0,0,0,0,0
9/7/2018 02:00,7.652166667,7.502166667,0.545833333,0.742166667,0.411166667,0,0,0,0,0
9/7/2018 03:00,7.771420904,7.385666667,0.638166667,0.66782225,0.412666667,0,0,0,0,0
9/7/2018 04:00,8.820666667,7.868166667,0.597333333,1.828063218,0.436,0,0,0,0,0
9/7/2018 05:00,8.854,6.939333333,0.586166667,2.565982759,1.522833333,3.062588617,2.664452096,2.480696779,0.949402471,1.868179056
9/7/2018 06:00,7.4455,8.315666667,11.399,7.892578947,11.835,11.19303221,9.737938019,9.066356087,3.469839984,6.827749646
9/7/2018 07:00,5.4825,39.02916667,40.69483333,46.93648276,43.19,32.15718047,27.97674701,26.04731618,9.968725947,19.61588009
9/7/2018 08:00,5.681166667,98.1515,118.961,112.9959435,124.2778333,34.63641888,30.13368442,28.05549929,10.73728985,21.12821552
9/7/2018 09:00,6.051166667,98.7755,98.90116667,97.87461494,118.097,49.22017419,42.82155155,39.8683411,15.258254,30.02430626
9/7/2018 10:00,6.520556497,98.23783333,94.08733333,96.04757556,113.239,58.73607454,51.10038485,47.57622038,18.20818311,35.82900547
9/7/2018 11:00,5.741333333,93.765,59.229,70.916,75.04016667,48.05347377,41.80652218,38.92331375,14.89657687,29.312619
9/7/2018 12:00,4.619214689,92.97783333,21.82516667,29.637,14.91966667,30.77172372,26.77139964,24.92509621,9.539234353,18.77075147
9/7/2018 13:00,5.120166667,92.16216667,111.2963333,109.0285,117.042,31.31861454,27.24719465,25.36807778,9.708770508,19.10435487
9/7/2018 14:00,6.468666667,92.596,93.441,85.525,111.5623333,46.33988252,40.31569779,37.53530484,14.36536358,28.26732834
9/7/2018 15:00,5.462833333,90.66816667,90.00833333,69.3885,110.4786667,24.53716832,21.34733644,19.87510634,7.606522179,14.96767268
9/7/2018 16:00,8.13,85.716,52.44433333,41.908,100.0388333,4.70326109,4.091837148,3.809641483,1.458010938,2.868989265
9/7/2018 17:00,9.159666667,69.97883333,18.00116667,16.07662644,37.25233333,0.036459388,0.031719668,0.029532105,0.01130241,0.022240227
9/7/2018 18:00,9.196850282,67.3405,15.90716667,11.11653672,36.8925,0,0,0,0,0
9/7/2018 19:00,9.130666667,62.2525,9.164,10.3807069,33.84866667,0,0,0,0,0
9/7/2018 20:00,9.492333333,7.991833333,0.6495,10.4935,4.9635,0,0,0,0,0
9/7/2018 21:00,8.218333333,4.147166667,0.605333333,3.124460452,0.475,0,0,0,0,0
9/7/2018 22:00,7.133,4.099833333,0.614833333,0.785833333,0.388166667,0,0,0,0,0
9/7/2018 23:00,6.4935,4.488166667,0.604,0.703988701,0.417833333,0,0,0,0,0
10/7/2018 00:00,6.5475,7.927166667,0.607,0.947568966,0.460666667,0,0,0,0,0
10/7/2018 01:00,6.455,7.985166667,0.651166667,0.889166667,0.441333333,0,0,0,0,0
10/7/2018 02:00,6.424833333,7.734,0.555833333,0.751861582,0.406,0,0,0,0,0
10/7/2018 03:00,6.423833333,7.889,0.601,0.878558163,0.535,0,0,0,0,0
10/7/2018 04:00,7.513568966,7.8355,0.616333333,1.831706215,0.626666667,0,0,0,0,0
10/7/2018 05:00,5.462,6.790333333,0.613833333,3.879333333,2.814166667,1.05732226,0.919870367,0.856431031,0.327769901,0.644966579
10/7/2018 06:00,5.548,10.2985,10.26683333,10.84933333,10.41933333,15.8962933,13.82977517,12.87599757,4.927850922,9.69673891
10/7/2018 07:00,5.540166667,38.60016667,39.70166667,45.55400847,41.407,20.27141989,17.6361353,16.41985011,6.284140166,12.36556613
10/7/2018 08:00,4.887833333,95.308,98.15516667,78.35383333,117.0095,24.82884343,21.60109378,20.11136318,7.696941462,15.14559449
10/7/2018 09:00,8.141833333,85.97066667,86.61016667,75.92766667,106.111,40.28762406,35.05023293,32.63297549,12.48916346,24.57545068
10/7/2018 10:00,7.806666667,88.09833333,85.32666667,73.5695,100.7875,34.96455337,30.41916143,28.32128823,10.83901155,21.32837756
10/7/2018 11:00,7.792,87.84033333,48.39483333,56.32841379,69.20066667,35.54790359,30.92667612,28.7938019,11.01985011,21.68422119
10/7/2018 12:00,6.225333333,87.0585113,20.44716667,26.93127586,17.5025,31.64674904,27.53267166,25.63386672,9.810492202,19.30451691
10/7/2018 13:00,6.144666667,86.29041228,105.0753333,94.00597789,122.1875,36.61290151,31.85322431,29.65645022,11.34999947,22.33386992
10/7/2018 14:00,7.074,89.009,87.40766667,75.121,110.2831667,13.45351428,11.70455742,10.89734657,4.170589427,8.206643711
10/7/2018 15:00,6.907161017,83.59966667,82.77,75.67181687,112.007,13.3805955,11.64111809,10.83828236,4.147984606,8.162163257
10/7/2018 16:00,7.3645,80.92583333,48.65483333,43.94961915,90.32316667,11.88576058,10.34061171,9.627466073,3.684585781,7.250313956
